sample_id	dataset_id	axis_score	upstream_score	mmp_score	junction_score	scoring_method	qc_flags
GSM3316722	GSE117993	-0.133734	0.781508	-0.641318	-0.541393	signed_within_dataset_zscore_mean	ok
GSM3316723	GSE117993	-0.419788	-0.0868246	-0.610803	-0.561737	signed_within_dataset_zscore_mean	ok
GSM3316724	GSE117993	-0.360836	-0.175784	-0.416496	-0.490226	signed_within_dataset_zscore_mean	ok
GSM3316725	GSE117993	-0.684361	-0.962666	-0.174449	-0.915969	signed_within_dataset_zscore_mean	ok
GSM3316726	GSE117993	-0.0601737	0.404117	-0.445541	-0.139097	signed_within_dataset_zscore_mean	ok
GSM3316727	GSE117993	-0.0604114	0.64948	-0.776134	-0.0545807	signed_within_dataset_zscore_mean	ok
GSM3316728	GSE117993	-0.374276	-0.810697	0.189564	-0.501694	signed_within_dataset_zscore_mean	ok
GSM3316729	GSE117993	-0.527918	0.144668	-0.77234	-0.956082	signed_within_dataset_zscore_mean	ok
GSM3316730	GSE117993	0.251913	0.330915	0.549114	-0.124291	signed_within_dataset_zscore_mean	ok
GSM3316731	GSE117993	-0.27942	-0.532994	0.465117	-0.770381	signed_within_dataset_zscore_mean	ok
GSM3316732	GSE117993	-0.481228	-0.409756	-0.589993	-0.443937	signed_within_dataset_zscore_mean	ok
GSM3316733	GSE117993	0.419553	0.59563	-0.0805738	0.743604	signed_within_dataset_zscore_mean	ok
GSM3316734	GSE117993	-0.352656	0.277858	-0.616099	-0.719728	signed_within_dataset_zscore_mean	ok
GSM3316735	GSE117993	0.657575	1.48871	0.02849	0.455526	signed_within_dataset_zscore_mean	ok
GSM3316736	GSE117993	-0.722685	-0.418099	-1.00923	-0.740728	signed_within_dataset_zscore_mean	ok
GSM3316737	GSE117993	0.177823	-0.00936464	0.614827	-0.071992	signed_within_dataset_zscore_mean	ok
GSM3316738	GSE117993	-0.390648	0.208304	-0.518773	-0.861474	signed_within_dataset_zscore_mean	ok
GSM3316739	GSE117993	0.413422	-0.313621	1.21877	0.335113	signed_within_dataset_zscore_mean	ok
GSM3316740	GSE117993	-0.108125	0.714171	-0.704964	-0.333583	signed_within_dataset_zscore_mean	ok
GSM3316741	GSE117993	0.425784	0.399594	0.602838	0.274919	signed_within_dataset_zscore_mean	ok
GSM3316742	GSE117993	-0.209391	-0.732282	0.310596	-0.206485	signed_within_dataset_zscore_mean	ok
GSM3316743	GSE117993	1.16519	1.68805	0.014538	1.79299	signed_within_dataset_zscore_mean	ok
GSM3316744	GSE117993	-0.658437	-0.481291	-0.870732	-0.623287	signed_within_dataset_zscore_mean	ok
GSM3316745	GSE117993	-0.665567	-0.866916	0.029332	-1.15912	signed_within_dataset_zscore_mean	ok
GSM3316746	GSE117993	-0.248259	-0.60315	0.527573	-0.6692	signed_within_dataset_zscore_mean	ok
GSM3316747	GSE117993	-0.0739868	-0.383814	0.067112	0.0947419	signed_within_dataset_zscore_mean	ok
GSM3316748	GSE117993	-0.409184	-0.0468945	-0.773573	-0.407085	signed_within_dataset_zscore_mean	ok
GSM3316749	GSE117993	-0.380172	-1.07077	0.647839	-0.717582	signed_within_dataset_zscore_mean	ok
GSM3316750	GSE117993	-0.26255	0.432127	-0.604439	-0.615336	signed_within_dataset_zscore_mean	ok
GSM3316751	GSE117993	-0.378605	0.366956	-1.2076	-0.295166	signed_within_dataset_zscore_mean	ok
GSM3316752	GSE117993	-0.767042	-1.04385	0.108462	-1.36574	signed_within_dataset_zscore_mean	ok
GSM3316753	GSE117993	-0.318794	0.0839088	-0.705038	-0.335252	signed_within_dataset_zscore_mean	ok
GSM3316754	GSE117993	-0.130067	0.513343	-0.728974	-0.174571	signed_within_dataset_zscore_mean	ok
GSM3316755	GSE117993	-1.26246	-1.44633	-1.02578	-1.31526	signed_within_dataset_zscore_mean	ok
GSM3316756	GSE117993	-0.684486	-0.790185	-0.521438	-0.741835	signed_within_dataset_zscore_mean	ok
GSM3316757	GSE117993	0.930257	2.04846	-0.82229	1.5646	signed_within_dataset_zscore_mean	ok
GSM3316758	GSE117993	-0.0382891	0.614565	-0.908677	0.179244	signed_within_dataset_zscore_mean	ok
GSM3316759	GSE117993	-0.00236447	0.675258	-1.08275	0.4004	signed_within_dataset_zscore_mean	ok
GSM3316760	GSE117993	1.11967	2.12846	-0.622793	1.85333	signed_within_dataset_zscore_mean	ok
GSM3316761	GSE117993	0.354055	1.34921	-0.929587	0.642541	signed_within_dataset_zscore_mean	ok
GSM3316762	GSE117993	-0.410815	0.228157	-0.71279	-0.747811	signed_within_dataset_zscore_mean	ok
GSM3316763	GSE117993	-0.100947	0.636665	-0.945476	0.0059715	signed_within_dataset_zscore_mean	ok
GSM3316764	GSE117993	-0.708955	-0.611846	-0.798974	-0.716045	signed_within_dataset_zscore_mean	ok
GSM3316765	GSE117993	-0.67661	-0.187133	-0.89164	-0.951058	signed_within_dataset_zscore_mean	ok
GSM3316766	GSE117993	-0.802695	-0.721793	-0.639	-1.04729	signed_within_dataset_zscore_mean	ok
GSM3316767	GSE117993	-0.4622	-0.148476	-0.751838	-0.486286	signed_within_dataset_zscore_mean	ok
GSM3316768	GSE117993	-0.439731	0.117203	-0.726234	-0.71016	signed_within_dataset_zscore_mean	ok
GSM3316769	GSE117993	0.56489	1.72348	-1.1614	1.13259	signed_within_dataset_zscore_mean	ok
GSM3316770	GSE117993	-0.610571	-0.233194	-1.03279	-0.565731	signed_within_dataset_zscore_mean	ok
GSM3316771	GSE117993	0.192624	0.557764	-0.87843	0.898538	signed_within_dataset_zscore_mean	ok
GSM3316772	GSE117993	-0.64576	-0.282822	-0.820882	-0.833577	signed_within_dataset_zscore_mean	ok
GSM3316773	GSE117993	-0.709847	-0.49546	-0.820113	-0.813968	signed_within_dataset_zscore_mean	ok
GSM3316774	GSE117993	-0.938264	-0.767367	-1.05555	-0.991878	signed_within_dataset_zscore_mean	ok
GSM3316775	GSE117993	-0.97107	-1.17042	-0.705006	-1.03778	signed_within_dataset_zscore_mean	ok
GSM3316776	GSE117993	-0.488022	-0.358658	-0.453283	-0.652125	signed_within_dataset_zscore_mean	ok
GSM3316777	GSE117993	0.25843	0.845791	-0.990949	0.920448	signed_within_dataset_zscore_mean	ok
GSM3316778	GSE117993	-0.68529	-0.177571	-1.0219	-0.856401	signed_within_dataset_zscore_mean	ok
GSM3316779	GSE117993	-0.599536	-0.248903	-0.580046	-0.969659	signed_within_dataset_zscore_mean	ok
GSM3316780	GSE117993	0.758286	2.02087	-0.640187	0.894175	signed_within_dataset_zscore_mean	ok
GSM3316781	GSE117993	-0.554648	-0.580239	-0.500222	-0.583484	signed_within_dataset_zscore_mean	ok
GSM3316782	GSE117993	0.0538009	-0.0313344	-0.182001	0.374738	signed_within_dataset_zscore_mean	ok
GSM3316783	GSE117993	0.0663566	0.641223	-0.47512	0.032967	signed_within_dataset_zscore_mean	ok
GSM3316784	GSE117993	0.0722184	0.83447	-0.179388	-0.438426	signed_within_dataset_zscore_mean	ok
GSM3316785	GSE117993	-0.149091	0.432547	-0.642019	-0.2378	signed_within_dataset_zscore_mean	ok
GSM3316786	GSE117993	0.493078	1.2793	-1.0456	1.24554	signed_within_dataset_zscore_mean	ok
GSM3316787	GSE117993	-0.663669	-0.535707	-0.701086	-0.754214	signed_within_dataset_zscore_mean	ok
GSM3316788	GSE117993	-0.45029	0.0116626	-0.690782	-0.671751	signed_within_dataset_zscore_mean	ok
GSM3316789	GSE117993	0.0878942	0.431098	-0.499794	0.332379	signed_within_dataset_zscore_mean	ok
GSM3316790	GSE117993	0.0570829	0.474456	-0.0351575	-0.26805	signed_within_dataset_zscore_mean	ok
GSM3316791	GSE117993	-0.526527	-0.495207	-0.763179	-0.321195	signed_within_dataset_zscore_mean	ok
GSM3316792	GSE117993	-0.280021	-0.00945917	-0.742936	-0.0876659	signed_within_dataset_zscore_mean	ok
GSM3316793	GSE117993	-0.0279098	0.431328	-0.623799	0.108742	signed_within_dataset_zscore_mean	ok
GSM3316794	GSE117993	-0.154141	-0.0282087	0.0447296	-0.478943	signed_within_dataset_zscore_mean	ok
GSM3316795	GSE117993	-0.915834	-0.990346	-0.72289	-1.03427	signed_within_dataset_zscore_mean	ok
GSM3316796	GSE117993	-0.362344	-0.384558	-0.374381	-0.328092	signed_within_dataset_zscore_mean	ok
GSM3316797	GSE117993	-0.205179	0.334153	-0.574219	-0.375473	signed_within_dataset_zscore_mean	ok
GSM3316798	GSE117993	-0.792154	-0.746785	-0.644944	-0.984734	signed_within_dataset_zscore_mean	ok
GSM3316799	GSE117993	-0.595067	-0.450896	-0.353107	-0.981196	signed_within_dataset_zscore_mean	ok
GSM3316800	GSE117993	-0.930566	-0.909346	-0.756493	-1.12586	signed_within_dataset_zscore_mean	ok
GSM3316801	GSE117993	-0.594081	-0.548124	-0.0476563	-1.18646	signed_within_dataset_zscore_mean	ok
GSM3316802	GSE117993	-0.0359455	0.422053	-0.364866	-0.165024	signed_within_dataset_zscore_mean	ok
GSM3316803	GSE117993	0.631898	0.108171	1.15902	0.6285	signed_within_dataset_zscore_mean	ok
GSM3316804	GSE117993	1.11838	1.42716	0.343716	1.58427	signed_within_dataset_zscore_mean	ok
GSM3316805	GSE117993	0.414039	0.168769	0.304457	0.768893	signed_within_dataset_zscore_mean	ok
GSM3316806	GSE117993	0.73422	0.738671	1.00784	0.456145	signed_within_dataset_zscore_mean	ok
GSM3316807	GSE117993	0.903814	1.1068	0.0154788	1.58917	signed_within_dataset_zscore_mean	ok
GSM3316808	GSE117993	0.125027	-0.330564	0.403877	0.301767	signed_within_dataset_zscore_mean	ok
GSM3316809	GSE117993	0.644324	0.00903364	1.00904	0.914897	signed_within_dataset_zscore_mean	ok
GSM3316810	GSE117993	0.572329	0.403458	0.605311	0.708219	signed_within_dataset_zscore_mean	ok
GSM3316811	GSE117993	0.664737	-0.08432	1.20107	0.877455	signed_within_dataset_zscore_mean	ok
GSM3316812	GSE117993	1.30778	1.14542	1.03955	1.73837	signed_within_dataset_zscore_mean	ok
GSM3316813	GSE117993	0.219751	0.685244	-0.504429	0.47844	signed_within_dataset_zscore_mean	ok
GSM3316814	GSE117993	-0.410044	-0.562049	-0.366974	-0.301108	signed_within_dataset_zscore_mean	ok
GSM3316815	GSE117993	0.137996	0.237881	0.00341083	0.172697	signed_within_dataset_zscore_mean	ok
GSM3316816	GSE117993	0.579462	0.102911	0.922773	0.712701	signed_within_dataset_zscore_mean	ok
GSM3316817	GSE117993	-0.243895	-0.143219	0.0817507	-0.670215	signed_within_dataset_zscore_mean	ok
GSM3316818	GSE117993	0.215117	-0.20291	0.509348	0.338913	signed_within_dataset_zscore_mean	ok
GSM3316819	GSE117993	0.413588	-0.144391	0.956997	0.42816	signed_within_dataset_zscore_mean	ok
GSM3316820	GSE117993	0.859705	0.0319244	1.6376	0.909586	signed_within_dataset_zscore_mean	ok
GSM3316821	GSE117993	-0.204918	-0.121801	-0.405042	-0.0879122	signed_within_dataset_zscore_mean	ok
GSM3316822	GSE117993	0.577067	0.537954	0.165451	1.0278	signed_within_dataset_zscore_mean	ok
GSM3316823	GSE117993	-0.226088	-0.307741	0.12264	-0.493163	signed_within_dataset_zscore_mean	ok
GSM3316824	GSE117993	-0.153777	-0.679848	0.331812	-0.113296	signed_within_dataset_zscore_mean	ok
GSM3316825	GSE117993	0.951222	1.11276	0.104331	1.63658	signed_within_dataset_zscore_mean	ok
GSM3316826	GSE117993	0.302478	-0.113396	0.694237	0.326594	signed_within_dataset_zscore_mean	ok
GSM3316827	GSE117993	0.104512	-0.375839	-0.0641215	0.753498	signed_within_dataset_zscore_mean	ok
GSM3316828	GSE117993	0.31412	-0.767016	1.38953	0.319849	signed_within_dataset_zscore_mean	ok
GSM3316829	GSE117993	0.769781	-0.237315	1.34431	1.20235	signed_within_dataset_zscore_mean	ok
GSM3316830	GSE117993	0.380184	-0.599331	1.08185	0.658032	signed_within_dataset_zscore_mean	ok
GSM3316831	GSE117993	0.0128622	-0.750219	0.710878	0.0779276	signed_within_dataset_zscore_mean	ok
GSM3316832	GSE117993	0.015101	0.323982	0.115555	-0.394235	signed_within_dataset_zscore_mean	ok
GSM3316833	GSE117993	0.00339063	-0.0191556	-0.125229	0.154556	signed_within_dataset_zscore_mean	ok
GSM3316834	GSE117993	0.752797	-0.154931	1.31953	1.09379	signed_within_dataset_zscore_mean	ok
GSM3316835	GSE117993	0.479885	-0.0072521	1.21558	0.231324	signed_within_dataset_zscore_mean	ok
GSM3316836	GSE117993	0.74879	-0.687542	2.80156	0.132354	signed_within_dataset_zscore_mean	ok
GSM3316837	GSE117993	0.180158	-0.471805	1.33395	-0.321667	signed_within_dataset_zscore_mean	ok
GSM3316838	GSE117993	0.9002	0.328767	1.34884	1.02299	signed_within_dataset_zscore_mean	ok
GSM3316839	GSE117993	-0.625618	-0.269039	-0.844152	-0.763664	signed_within_dataset_zscore_mean	ok
GSM3316840	GSE117993	0.971329	0.773509	1.31624	0.824238	signed_within_dataset_zscore_mean	ok
GSM3316841	GSE117993	0.805963	1.18311	-0.274721	1.5095	signed_within_dataset_zscore_mean	ok
GSM3316842	GSE117993	1.17457	0.315196	1.85568	1.35284	signed_within_dataset_zscore_mean	ok
GSM3316843	GSE117993	0.405878	-0.24959	0.717858	0.749366	signed_within_dataset_zscore_mean	ok
GSM3316844	GSE117993	-0.424311	-0.0482891	-0.470433	-0.75421	signed_within_dataset_zscore_mean	ok
GSM3316845	GSE117993	0.388724	-0.091213	1.13895	0.11843	signed_within_dataset_zscore_mean	ok
GSM2715651	GSE101794	0.178684	1.05074	-0.744595	0.229907	signed_within_dataset_zscore_mean	ok
GSM2715652	GSE101794	-0.174274	0.387589	-0.892815	-0.0175952	signed_within_dataset_zscore_mean	ok
GSM2715653	GSE101794	1.09077	1.05471	1.0458	1.1718	signed_within_dataset_zscore_mean	ok
GSM2715654	GSE101794	0.101321	0.379645	0.0512029	-0.126886	signed_within_dataset_zscore_mean	ok
GSM2715655	GSE101794	-0.363812	-0.0310809	-0.807923	-0.252432	signed_within_dataset_zscore_mean	ok
GSM2715656	GSE101794	0.206987	0.040226	0.377769	0.202965	signed_within_dataset_zscore_mean	ok
GSM2715657	GSE101794	-0.849959	-1.15598	-0.642728	-0.751167	signed_within_dataset_zscore_mean	ok
GSM2715658	GSE101794	0.216121	-0.124965	0.444579	0.328748	signed_within_dataset_zscore_mean	ok
GSM2715659	GSE101794	-0.679947	-1.18899	-0.475431	-0.375416	signed_within_dataset_zscore_mean	ok
GSM2715660	GSE101794	-0.129574	-0.562675	0.174768	-0.000813621	signed_within_dataset_zscore_mean	ok
GSM2715661	GSE101794	0.938625	0.489566	1.21253	1.11377	signed_within_dataset_zscore_mean	ok
GSM2715662	GSE101794	0.0463025	0.29267	-0.0465464	-0.107216	signed_within_dataset_zscore_mean	ok
GSM2715663	GSE101794	-0.667072	-0.237919	-1.05654	-0.70676	signed_within_dataset_zscore_mean	ok
GSM2715664	GSE101794	-0.558987	0.442609	-0.43551	-1.68406	signed_within_dataset_zscore_mean	ok
GSM2715665	GSE101794	0.226935	-0.418579	1.15184	-0.0524539	signed_within_dataset_zscore_mean	ok
GSM2715666	GSE101794	-0.413525	-0.386369	-0.619689	-0.234518	signed_within_dataset_zscore_mean	ok
GSM2715667	GSE101794	-0.365475	-0.190858	-0.455092	-0.450474	signed_within_dataset_zscore_mean	ok
GSM2715668	GSE101794	-0.532177	-0.79383	-0.322576	-0.480126	signed_within_dataset_zscore_mean	ok
GSM2715669	GSE101794	-0.403932	-0.51536	-0.593824	-0.102613	signed_within_dataset_zscore_mean	ok
GSM2715670	GSE101794	-0.380764	-0.41229	-0.911885	0.181881	signed_within_dataset_zscore_mean	ok
GSM2715671	GSE101794	-0.362194	-0.243745	-0.798134	-0.0447045	signed_within_dataset_zscore_mean	ok
GSM2715672	GSE101794	-0.656017	-0.348074	-1.00522	-0.614754	signed_within_dataset_zscore_mean	ok
GSM2715673	GSE101794	-0.15823	-0.577552	-0.10403	0.206892	signed_within_dataset_zscore_mean	ok
GSM2715674	GSE101794	0.0423857	-0.0995889	-0.0333851	0.260131	signed_within_dataset_zscore_mean	ok
GSM2715675	GSE101794	-0.871787	-0.848175	-1.21677	-0.550414	signed_within_dataset_zscore_mean	ok
GSM2715676	GSE101794	0.265475	-0.1761	0.469617	0.502908	signed_within_dataset_zscore_mean	ok
GSM2715677	GSE101794	-0.0698742	-0.233303	0.202118	-0.178438	signed_within_dataset_zscore_mean	ok
GSM2715678	GSE101794	-0.631893	-0.858318	-0.545461	-0.491901	signed_within_dataset_zscore_mean	ok
GSM2715679	GSE101794	-0.80378	-0.687019	-1.08591	-0.638408	signed_within_dataset_zscore_mean	ok
GSM2715680	GSE101794	0.817619	-0.46565	2.77406	0.144449	signed_within_dataset_zscore_mean	ok
GSM2715681	GSE101794	-0.377028	-0.649644	-0.253185	-0.228254	signed_within_dataset_zscore_mean	ok
GSM2715682	GSE101794	-0.211718	-0.127114	-0.376233	-0.131808	signed_within_dataset_zscore_mean	ok
GSM2715683	GSE101794	-0.221374	-0.346177	-0.0266401	-0.291305	signed_within_dataset_zscore_mean	ok
GSM2715684	GSE101794	0.103958	0.0265654	0.281748	0.00355913	signed_within_dataset_zscore_mean	ok
GSM2715685	GSE101794	-0.73525	-0.49127	-0.938781	-0.775699	signed_within_dataset_zscore_mean	ok
GSM2715686	GSE101794	-0.643951	-0.604389	-0.709845	-0.617619	signed_within_dataset_zscore_mean	ok
GSM2715687	GSE101794	-0.480216	-0.215866	-0.908925	-0.315857	signed_within_dataset_zscore_mean	ok
GSM2715688	GSE101794	0.540766	1.37208	-0.567835	0.818056	signed_within_dataset_zscore_mean	ok
GSM2715689	GSE101794	-0.10293	-0.522287	0.653896	-0.440397	signed_within_dataset_zscore_mean	ok
GSM2715690	GSE101794	-0.525467	-0.11273	-0.948935	-0.514737	signed_within_dataset_zscore_mean	ok
GSM2715691	GSE101794	-1.17852	-0.623684	-0.919056	-1.99281	signed_within_dataset_zscore_mean	ok
GSM2715692	GSE101794	-0.383591	-1.09854	0.546906	-0.599134	signed_within_dataset_zscore_mean	ok
GSM2715693	GSE101794	-0.570702	-0.485208	-0.700502	-0.526398	signed_within_dataset_zscore_mean	ok
GSM2715694	GSE101794	-0.730662	-0.472365	-0.829845	-0.889777	signed_within_dataset_zscore_mean	ok
GSM2715695	GSE101794	0.0136329	-0.112746	0.47702	-0.323375	signed_within_dataset_zscore_mean	ok
GSM2715696	GSE101794	0.354241	0.205357	0.498355	0.359009	signed_within_dataset_zscore_mean	ok
GSM2715697	GSE101794	-0.152525	0.268401	-0.878141	0.152166	signed_within_dataset_zscore_mean	ok
GSM2715698	GSE101794	0.163883	0.53978	-0.494466	0.446334	signed_within_dataset_zscore_mean	ok
GSM2715699	GSE101794	-0.796001	-0.606197	-1.07899	-0.702813	signed_within_dataset_zscore_mean	ok
GSM2715700	GSE101794	-0.722404	0.108442	-0.855222	-1.42043	signed_within_dataset_zscore_mean	ok
GSM2715701	GSE101794	0.373802	-0.038656	1.12773	0.0323349	signed_within_dataset_zscore_mean	ok
GSM2715702	GSE101794	-0.665606	-0.676793	-0.721887	-0.598138	signed_within_dataset_zscore_mean	ok
GSM2715703	GSE101794	0.0978043	-0.249807	0.535314	0.00790648	signed_within_dataset_zscore_mean	ok
GSM2715704	GSE101794	-0.247195	-0.194807	-0.411808	-0.13497	signed_within_dataset_zscore_mean	ok
GSM2715705	GSE101794	0.634112	2.34443	-0.518572	0.07648	signed_within_dataset_zscore_mean	ok
GSM2715706	GSE101794	-0.421025	-0.642108	-0.531709	-0.0892571	signed_within_dataset_zscore_mean	ok
GSM2715707	GSE101794	0.243635	0.106071	0.0634367	0.561398	signed_within_dataset_zscore_mean	ok
GSM2715708	GSE101794	0.943957	0.945474	0.947555	0.93884	signed_within_dataset_zscore_mean	ok
GSM2715709	GSE101794	0.0590319	0.933729	-0.834313	0.07768	signed_within_dataset_zscore_mean	ok
GSM2715710	GSE101794	-0.113915	-0.100462	-0.484463	0.243181	signed_within_dataset_zscore_mean	ok
GSM2715711	GSE101794	0.306975	0.210003	0.529401	0.181522	signed_within_dataset_zscore_mean	ok
GSM2715712	GSE101794	-0.0514643	0.174217	-0.23627	-0.09234	signed_within_dataset_zscore_mean	ok
GSM2715713	GSE101794	-0.125793	0.812845	-0.457267	-0.732957	signed_within_dataset_zscore_mean	ok
GSM2715714	GSE101794	0.58467	1.5643	-0.796711	0.986427	signed_within_dataset_zscore_mean	ok
GSM2715715	GSE101794	0.257054	0.638043	-0.366967	0.500086	signed_within_dataset_zscore_mean	ok
GSM2715716	GSE101794	-0.34381	-0.522352	-0.261019	-0.248059	signed_within_dataset_zscore_mean	ok
GSM2715717	GSE101794	-0.586759	-0.911522	-0.459032	-0.389724	signed_within_dataset_zscore_mean	ok
GSM2715718	GSE101794	0.5655	0.10802	0.743309	0.845171	signed_within_dataset_zscore_mean	ok
GSM2715719	GSE101794	-0.705958	-0.402473	-1.08892	-0.626479	signed_within_dataset_zscore_mean	ok
GSM2715720	GSE101794	-0.346092	-0.573077	-0.0762912	-0.388909	signed_within_dataset_zscore_mean	ok
GSM2715721	GSE101794	-0.189209	-0.318238	0.343696	-0.593084	signed_within_dataset_zscore_mean	ok
GSM2715722	GSE101794	0.887082	0.124143	1.82687	0.710234	signed_within_dataset_zscore_mean	ok
GSM2715723	GSE101794	-0.6383	-0.166912	-0.217388	-1.5306	signed_within_dataset_zscore_mean	ok
GSM2715724	GSE101794	0.39727	0.497856	0.000879579	0.693075	signed_within_dataset_zscore_mean	ok
GSM2715725	GSE101794	-0.167633	-0.621791	0.232575	-0.113682	signed_within_dataset_zscore_mean	ok
GSM2715726	GSE101794	0.158398	0.60976	-1.104	0.96943	signed_within_dataset_zscore_mean	ok
GSM2715727	GSE101794	0.273793	-0.0437023	0.726978	0.138103	signed_within_dataset_zscore_mean	ok
GSM2715728	GSE101794	-0.235062	-0.631168	0.00967315	-0.0836911	signed_within_dataset_zscore_mean	ok
GSM2715729	GSE101794	-0.470929	-0.123329	-0.850817	-0.438639	signed_within_dataset_zscore_mean	ok
GSM2715730	GSE101794	-0.666246	-1.00596	-0.550303	-0.44248	signed_within_dataset_zscore_mean	ok
GSM2715731	GSE101794	-0.3505	-0.0723078	-0.622689	-0.356502	signed_within_dataset_zscore_mean	ok
GSM2715732	GSE101794	0.0629848	0.0995459	-0.256313	0.345721	signed_within_dataset_zscore_mean	ok
GSM2715733	GSE101794	0.709674	1.98013	-0.952776	1.10167	signed_within_dataset_zscore_mean	ok
GSM2715734	GSE101794	-0.140284	0.108283	-0.822	0.292865	signed_within_dataset_zscore_mean	ok
GSM2715735	GSE101794	0.299807	0.236802	0.43029	0.232328	signed_within_dataset_zscore_mean	ok
GSM2715736	GSE101794	0.0704099	0.218593	-0.0824158	0.0750522	signed_within_dataset_zscore_mean	ok
